,Year,Year Code,State,State Code,Age of Mother 10,Age of Mother 10 Code,Births,Female Population,Fertility Rate,Average Birth Weight,Standard Deviation for Average Birth Weight,Average LMP Gestational Age,Standard Deviation for Average LMP Gestational Age,Average OE Gestational Age,Standard Deviation for Average OE Gestational Age
201,2007.0,2007.0,Massachusetts,25.0,40-44 years,40-44,3155.0,254502,12.40,3279.0,638.59,38.19,2.41,38.46,2.26
202,2007.0,2007.0,Massachusetts,25.0,45-49 years,45-49,222.0,Not Available,Not Available,3091.45,770.53,37.51,2.94,37.76,2.74
203,2007.0,2007.0,Massachusetts,25.0,50 years and over,50+,14.0,Not Available,Not Available,3346.71,469.65,38.36,2.41,38.86,2.13
204,2007.0,2007.0,Michigan,26.0,Under 15 years,15-,185.0,Not Available,Not Available,3095.31,623.72,37.95,3.48,38.57,2.71
205,2007.0,2007.0,Michigan,26.0,15 - 17 years,15-17,3886.0,228479,17.01,3140.5,623.51,38.34,3.25,38.5,2.72
206,2007.0,2007.0,Michigan,26.0,18 - 19 years,18-19,8611.0,144810,59.46,3181.01,599.26,38.68,2.82,38.63,2.41
207,2007.0,2007.0,Michigan,26.0,20-24 years,20-24,30225.0,330701,91.40,3247.31,591.78,38.73,2.67,38.61,2.28
208,2007.0,2007.0,Michigan,26.0,25-29 years,25-29,36844.0,304687,120.92,3310.7,607.24,38.69,2.56,38.55,2.26
209,2007.0,2007.0,Michigan,26.0,30-34 years,30-34,28788.0,295383,97.46,3334.58,626.92,38.58,2.49,38.46,2.24
210,2007.0,2007.0,Michigan,26.0,35-39 years,35-39,13845.0,341376,40.56,3309.36,651.15,38.33,2.59,38.29,2.32
211,2007.0,2007.0,Michigan,26.0,40-44 years,40-44,2703.0,364318,7.42,3262.68,699.72,38.16,2.8,38.2,2.52
212,2007.0,2007.0,Michigan,26.0,45-49 years,45-49,165.0,Not Available,Not Available,3120.87,822.31,37.59,3.9,37.5,3.32
213,2007.0,2007.0,Minnesota,27.0,Under 15 years,15-,66.0,Not Available,Not Available,3136.08,572.01,38.48,2.58,38.36,2.26
214,2007.0,2007.0,Minnesota,27.0,15 - 17 years,15-17,1522.0,112873,13.48,3224.62,574.08,38.74,2.59,38.85,2.25
215,2007.0,2007.0,Minnesota,27.0,18 - 19 years,18-19,3671.0,73115,50.21,3245.41,564.84,38.82,2.55,38.82,2.29
216,2007.0,2007.0,Minnesota,27.0,20-24 years,20-24,15574.0,178693,87.16,3302.94,570.02,38.84,2.44,38.79,2.17
217,2007.0,2007.0,Minnesota,27.0,25-29 years,25-29,23504.0,174416,134.76,3369.36,581.88,38.8,2.27,38.76,2.07
218,2007.0,2007.0,Minnesota,27.0,30-34 years,30-34,18682.0,159214,117.34,3391.66,592.33,38.66,2.24,38.65,2.05
219,2007.0,2007.0,Minnesota,27.0,35-39 years,35-39,8847.0,173464,51.00,3378.89,635.61,38.45,2.39,38.5,2.22
220,2007.0,2007.0,Minnesota,27.0,40-44 years,40-44,1744.0,190288,9.17,3357.27,619.04,38.32,2.35,38.48,2.15
221,2007.0,2007.0,Minnesota,27.0,45-49 years,45-49,118.0,Not Available,Not Available,3127.74,848.37,37.69,3.59,37.82,3.53
222,2007.0,2007.0,Mississippi,28.0,Under 15 years,15-,155.0,Not Available,Not Available,3009.55,528.21,37.9,3.25,38.05,2.82
223,2007.0,2007.0,Mississippi,28.0,15 - 17 years,15-17,2647.0,66406,39.86,3013.54,592.6,38.04,3.12,38.1,2.57
224,2007.0,2007.0,Mississippi,28.0,18 - 19 years,18-19,5164.0,45088,114.53,3030.75,590.11,38.12,2.98,38.09,2.44
225,2007.0,2007.0,Mississippi,28.0,20-24 years,20-24,15535.0,105679,147.00,3077.49,596.93,38.11,2.93,38.03,2.39
226,2007.0,2007.0,Mississippi,28.0,25-29 years,25-29,12718.0,100532,126.51,3161.41,612.41,38.16,2.8,38.05,2.33
227,2007.0,2007.0,Mississippi,28.0,30-34 years,30-34,6779.0,91997,73.69,3212.71,627.35,38.07,2.73,38.01,2.27
228,2007.0,2007.0,Mississippi,28.0,35-39 years,35-39,2904.0,97854,29.68,3146.22,686.37,37.81,3.01,37.74,2.56
229,2007.0,2007.0,Mississippi,28.0,40-44 years,40-44,551.0,102120,5.40,3112.16,711.24,37.55,3.06,37.68,2.51
230,2007.0,2007.0,Mississippi,28.0,45-49 years,45-49,37.0,Not Available,Not Available,2964.92,569.73,37.68,2.12,37.32,2.23
231,2007.0,2007.0,Missouri,29.0,Under 15 years,15-,107.0,Not Available,Not Available,3108.14,496.82,38.57,2.72,38.71,2.28
232,2007.0,2007.0,Missouri,29.0,15 - 17 years,15-17,2688.0,126759,21.21,3155.98,601.36,38.49,3.08,38.52,2.61
233,2007.0,2007.0,Missouri,29.0,18 - 19 years,18-19,6556.0,83182,78.82,3181.01,566.1,38.68,2.75,38.6,2.23
234,2007.0,2007.0,Missouri,29.0,20-24 years,20-24,23517.0,204232,115.15,3242.7,573.72,38.66,2.61,38.55,2.14
235,2007.0,2007.0,Missouri,29.0,25-29 years,25-29,24614.0,197448,124.66,3298.83,586.42,38.57,2.5,38.49,2.13
236,2007.0,2007.0,Missouri,29.0,30-34 years,30-34,15964.0,177268,90.06,3333.23,609.5,38.46,2.52,38.41,2.22
237,2007.0,2007.0,Missouri,29.0,35-39 years,35-39,7055.0,192164,36.71,3325.52,623.25,38.29,2.5,38.31,2.16
238,2007.0,2007.0,Missouri,29.0,40-44 years,40-44,1345.0,208344,6.46,3277.66,664.76,38.13,2.63,38.18,2.34
239,2007.0,2007.0,Missouri,29.0,45-49 years,45-49,81.0,Not Available,Not Available,3055.02,697.73,38.11,3.08,37.65,2.62
240,2007.0,2007.0,Montana,30.0,15 - 17 years,15-17,342.0,20762,16.47,3288.9,548.14,38.53,2.69,38.74,1.92
241,2007.0,2007.0,Montana,30.0,18 - 19 years,18-19,858.0,13275,64.63,3258.47,555.67,38.94,2.57,38.68,2.04
242,2007.0,2007.0,Montana,30.0,20-24 years,20-24,3488.0,32879,106.09,3261.25,584.19,38.65,2.66,38.48,2.16
243,2007.0,2007.0,Montana,30.0,25-29 years,25-29,3757.0,28448,132.07,3313.64,559.8,38.71,2.35,38.57,1.98
244,2007.0,2007.0,Montana,30.0,30-34 years,30-34,2555.0,26000,98.27,3341.97,589.75,38.6,2.35,38.57,2.06
245,2007.0,2007.0,Montana,30.0,35-39 years,35-39,1172.0,27965,41.91,3343.87,583.99,38.53,2.36,38.58,1.97
246,2007.0,2007.0,Montana,30.0,40-44 years,40-44,244.0,31619,7.72,3202.58,667.86,37.95,2.68,38.15,2.46
247,2007.0,2007.0,Montana,30.0,45-49 years,45-49,16.0,Not Available,Not Available,2803.94,796.11,36.94,2.93,36.56,2.65
248,2007.0,2007.0,Nebraska,31.0,Under 15 years,15-,23.0,Not Available,Not Available,3134.09,535.02,39.0,3.03,38.82,2.87
249,2007.0,2007.0,Nebraska,31.0,15 - 17 years,15-17,687.0,38428,17.88,3206.98,591.44,38.52,2.95,38.58,2.38
250,2007.0,2007.0,Nebraska,31.0,18 - 19 years,18-19,1593.0,25869,61.58,3211.92,575.0,38.63,2.65,38.61,2.32
251,2007.0,2007.0,Nebraska,31.0,20-24 years,20-24,6916.0,64680,106.93,3271.73,549.03,38.69,2.48,38.6,1.97
252,2007.0,2007.0,Nebraska,31.0,25-29 years,25-29,8653.0,56973,151.88,3338.19,569.03,38.61,2.35,38.57,2.06
253,2007.0,2007.0,Nebraska,31.0,30-34 years,30-34,5982.0,54833,109.09,3352.96,595.72,38.44,2.39,38.45,2.14
254,2007.0,2007.0,Nebraska,31.0,35-39 years,35-39,2588.0,55093,46.98,3344.53,619.76,38.22,2.49,38.26,2.22
255,2007.0,2007.0,Nebraska,31.0,40-44 years,40-44,467.0,58694,7.96,3285.71,681.95,37.97,2.55,38.24,2.14
256,2007.0,2007.0,Nebraska,31.0,45-49 years,45-49,23.0,Not Available,Not Available,3167.13,753.47,36.78,4.01,37.3,3.66
257,2007.0,2007.0,Nevada,32.0,Under 15 years,15-,76.0,Not Available,Not Available,3053.42,522.24,37.53,2.88,38.04,2.64
258,2007.0,2007.0,Nevada,32.0,15 - 17 years,15-17,1466.0,53386,27.46,3146.88,546.76,38.31,2.72,38.45,2.23
259,2007.0,2007.0,Nevada,32.0,18 - 19 years,18-19,2885.0,30851,93.51,3180.11,537.01,38.44,2.66,38.48,2.19
260,2007.0,2007.0,Nevada,32.0,20-24 years,20-24,10666.0,83918,127.10,3232.05,545.29,38.51,2.44,38.5,2.01
261,2007.0,2007.0,Nevada,32.0,25-29 years,25-29,11934.0,96650,123.48,3262.12,560.09,38.48,2.41,38.42,2.03
262,2007.0,2007.0,Nevada,32.0,30-34 years,30-34,8744.0,87958,99.41,3263.31,579.55,38.31,2.42,38.29,2.09
263,2007.0,2007.0,Nevada,32.0,35-39 years,35-39,4405.0,94137,46.79,3225.9,603.99,38.11,2.48,38.09,2.17
264,2007.0,2007.0,Nevada,32.0,40-44 years,40-44,956.0,91877,10.41,3144.97,666.9,37.72,2.7,37.78,2.48
265,2007.0,2007.0,Nevada,32.0,45-49 years,45-49,49.0,Not Available,Not Available,2840.12,762.77,36.82,2.72,36.87,2.63
266,2007.0,2007.0,New Hampshire,33.0,15 - 17 years,15-17,213.0,28555,7.46,3275.84,513.45,39.36,2.21,39.15,1.92
267,2007.0,2007.0,New Hampshire,33.0,18 - 19 years,18-19,711.0,19298,36.84,3323.66,544.2,39.37,2.41,39.12,1.97
268,2007.0,2007.0,New Hampshire,33.0,20-24 years,20-24,2825.0,40706,69.40,3315.84,597.21,39.05,2.63,38.83,2.22
269,2007.0,2007.0,New Hampshire,33.0,25-29 years,25-29,4015.0,35215,114.01,3380.91,578.6,39.03,2.4,38.87,2.08
270,2007.0,2007.0,New Hampshire,33.0,30-34 years,30-34,3862.0,36903,104.65,3412.07,578.55,38.86,2.22,38.79,1.99
271,2007.0,2007.0,New Hampshire,33.0,35-39 years,35-39,2044.0,46380,44.07,3416.75,574.87,38.73,2.11,38.74,1.81
272,2007.0,2007.0,New Hampshire,33.0,40-44 years,40-44,448.0,54032,8.29,3288.92,632.24,38.35,2.56,38.36,2.33
273,2007.0,2007.0,New Hampshire,33.0,45-49 years,45-49,39.0,Not Available,Not Available,3052.08,535.02,37.68,2.98,37.87,2.26
274,2007.0,2007.0,New Jersey,34.0,Under 15 years,15-,119.0,Not Available,Not Available,2991.97,607.52,38.06,3.35,38.01,2.86
275,2007.0,2007.0,New Jersey,34.0,15 - 17 years,15-17,2233.0,186267,11.99,3115.77,582.45,38.55,3.09,38.48,2.41
276,2007.0,2007.0,New Jersey,34.0,18 - 19 years,18-19,5022.0,105056,47.80,3165.25,576.36,38.76,2.87,38.58,2.31
277,2007.0,2007.0,New Jersey,34.0,20-24 years,20-24,19831.0,251072,78.99,3222.82,575.69,38.77,2.78,38.57,2.26
278,2007.0,2007.0,New Jersey,34.0,25-29 years,25-29,29894.0,268721,111.25,3267.68,577.3,38.73,2.54,38.55,2.12
279,2007.0,2007.0,New Jersey,34.0,30-34 years,30-34,34076.0,275801,123.55,3284.96,591.77,38.58,2.44,38.43,2.1
280,2007.0,2007.0,New Jersey,34.0,35-39 years,35-39,20137.0,321771,62.58,3274.34,625.36,38.35,2.52,38.24,2.22
281,2007.0,2007.0,New Jersey,34.0,40-44 years,40-44,4374.0,353824,12.36,3235.34,634.21,38.19,2.59,38.13,2.26
282,2007.0,2007.0,New Jersey,34.0,45-49 years,45-49,346.0,Not Available,Not Available,3020.05,706.28,37.21,3.26,37.45,2.8
283,2007.0,2007.0,New Jersey,34.0,50 years and over,50+,31.0,Not Available,Not Available,2666.84,809.14,36.61,3.14,36.16,2.52
284,2007.0,2007.0,New Mexico,35.0,Under 15 years,15-,72.0,Not Available,Not Available,2922.99,810.61,37.63,4.52,37.51,4.15
285,2007.0,2007.0,New Mexico,35.0,15 - 17 years,15-17,1604.0,44969,35.67,3111.95,530.51,38.52,2.69,38.6,2.23
286,2007.0,2007.0,New Mexico,35.0,18 - 19 years,18-19,3116.0,28842,108.04,3146.35,521.58,38.62,2.6,38.65,2.18
287,2007.0,2007.0,New Mexico,35.0,20-24 years,20-24,9330.0,68569,136.07,3182.14,539.32,38.69,2.48,38.61,2.15
288,2007.0,2007.0,New Mexico,35.0,25-29 years,25-29,8160.0,66683,122.37,3221.11,553.44,38.67,2.34,38.58,2.02
289,2007.0,2007.0,New Mexico,35.0,30-34 years,30-34,5168.0,58413,88.47,3219.83,589.62,38.45,2.44,38.41,2.2
290,2007.0,2007.0,New Mexico,35.0,35-39 years,35-39,2572.0,62626,41.07,3217.24,589.55,38.35,2.5,38.34,2.26
291,2007.0,2007.0,New Mexico,35.0,40-44 years,40-44,542.0,67484,8.03,3144.01,632.31,38.23,2.69,38.2,2.41
292,2007.0,2007.0,New Mexico,35.0,45-49 years,45-49,47.0,Not Available,Not Available,2808.51,772.46,37.4,3.08,37.23,2.93
293,2007.0,2007.0,New York,36.0,Under 15 years,15-,193.0,Not Available,Not Available,2996.91,691.71,37.98,3.85,37.85,3.4
294,2007.0,2007.0,New York,36.0,15 - 17 years,15-17,5285.0,405793,13.02,3146.96,578.19,38.59,3.0,38.63,2.42
295,2007.0,2007.0,New York,36.0,18 - 19 years,18-19,12336.0,270829,45.55,3166.78,593.28,38.71,2.97,38.65,2.46
296,2007.0,2007.0,New York,36.0,20-24 years,20-24,51659.0,664639,77.72,3237.17,566.54,38.88,2.6,38.75,2.15
297,2007.0,2007.0,New York,36.0,25-29 years,25-29,67509.0,676978,99.72,3281.08,580.32,38.77,2.49,38.66,2.12
298,2007.0,2007.0,New York,36.0,30-34 years,30-34,66378.0,626341,105.98,3295.75,593.06,38.59,2.46,38.55,2.11
299,2007.0,2007.0,New York,36.0,35-39 years,35-39,39626.0,689503,57.47,3292.29,620.06,38.38,2.51,38.43,2.19
300,2007.0,2007.0,New York,36.0,40-44 years,40-44,9657.0,734997,13.14,3250.72,658.61,38.14,2.68,38.26,2.35
301,2007.0,2007.0,New York,36.0,45-49 years,45-49,751.0,Not Available,Not Available,3023.17,756.04,37.53,3.13,37.67,2.77
302,2007.0,2007.0,New York,36.0,50 years and over,50+,57.0,Not Available,Not Available,2724.49,715.3,36.54,2.41,36.82,2.6
303,2007.0,2007.0,North Carolina,37.0,Under 15 years,15-,237.0,Not Available,Not Available,3014.59,645.09,37.96,3.46,38.15,3.08
304,2007.0,2007.0,North Carolina,37.0,15 - 17 years,15-17,4780.0,187069,25.55,3118.06,576.53,38.52,3.07,38.58,2.43
305,2007.0,2007.0,North Carolina,37.0,18 - 19 years,18-19,10299.0,127401,80.84,3130.94,615.53,38.55,3.11,38.49,2.6
306,2007.0,2007.0,North Carolina,37.0,20-24 years,20-24,34913.0,304871,114.52,3210.5,604.53,38.7,2.82,38.52,2.35
307,2007.0,2007.0,North Carolina,37.0,25-29 years,25-29,35880.0,305879,117.30,3278.4,608.84,38.67,2.68,38.5,2.29
308,2007.0,2007.0,North Carolina,37.0,30-34 years,30-34,28216.0,304586,92.64,3311.3,631.4,38.55,2.66,38.42,2.31
309,2007.0,2007.0,North Carolina,37.0,35-39 years,35-39,14003.0,338722,41.34,3303.37,658.81,38.32,2.71,38.26,2.4
310,2007.0,2007.0,North Carolina,37.0,40-44 years,40-44,2559.0,341490,7.49,3229.73,700.33,38.07,2.87,38.05,2.52
311,2007.0,2007.0,North Carolina,37.0,45-49 years,45-49,142.0,Not Available,Not Available,2994.55,765.96,37.58,3.07,37.46,2.82
312,2007.0,2007.0,North Dakota,38.0,15 - 17 years,15-17,189.0,13049,14.48,3291.79,593.52,38.35,2.82,38.6,2.04
313,2007.0,2007.0,North Dakota,38.0,18 - 19 years,18-19,507.0,10749,47.17,3325.7,616.59,38.76,2.8,38.61,2.26
314,2007.0,2007.0,North Dakota,38.0,20-24 years,20-24,2356.0,27974,84.22,3328.7,544.32,38.75,2.35,38.62,1.88
315,2007.0,2007.0,North Dakota,38.0,25-29 years,25-29,3084.0,19671,156.78,3355.07,589.94,38.61,2.46,38.44,2.11
316,2007.0,2007.0,North Dakota,38.0,30-34 years,30-34,1847.0,18156,101.73,3375.66,587.17,38.32,2.48,38.34,2.16
317,2007.0,2007.0,North Dakota,38.0,35-39 years,35-39,704.0,17925,39.27,3351.13,627.69,38.22,2.62,38.26,2.33
318,2007.0,2007.0,North Dakota,38.0,40-44 years,40-44,140.0,20645,6.78,3297.01,594.87,38.21,2.23,38.33,1.94
319,2007.0,2007.0,Ohio,39.0,Under 15 years,15-,227.0,Not Available,Not Available,3033.99,616.94,37.73,3.68,38.28,2.88
320,2007.0,2007.0,Ohio,39.0,15 - 17 years,15-17,4800.0,249196,19.26,3131.72,591.04,38.37,3.04,38.37,2.49
321,2007.0,2007.0,Ohio,39.0,18 - 19 years,18-19,11562.0,160838,71.89,3144.48,592.77,38.53,2.91,38.37,2.44
322,2007.0,2007.0,Ohio,39.0,20-24 years,20-24,39936.0,373170,107.02,3204.69,590.68,38.55,2.74,38.38,2.28
323,2007.0,2007.0,Ohio,39.0,25-29 years,25-29,44006.0,375706,117.13,3277.19,601.04,38.52,2.56,38.38,2.23
324,2007.0,2007.0,Ohio,39.0,30-34 years,30-34,32029.0,335711,95.41,3313.95,610.94,38.43,2.47,38.35,2.18
325,2007.0,2007.0,Ohio,39.0,35-39 years,35-39,15224.0,387199,39.32,3301.82,637.49,38.21,2.59,38.21,2.28
326,2007.0,2007.0,Ohio,39.0,40-44 years,40-44,2890.0,411983,7.01,3242.12,663.89,38.01,2.77,38.08,2.48
327,2007.0,2007.0,Ohio,39.0,45-49 years,45-49,201.0,Not Available,Not Available,3253.49,677.49,38.09,2.3,38.15,2.43
328,2007.0,2007.0,Oklahoma,40.0,Under 15 years,15-,94.0,Not Available,Not Available,3062.44,675.83,38.05,3.86,37.83,3.43
329,2007.0,2007.0,Oklahoma,40.0,15 - 17 years,15-17,2300.0,76815,29.94,3176.84,559.12,38.65,2.81,38.59,2.23
330,2007.0,2007.0,Oklahoma,40.0,18 - 19 years,18-19,5243.0,52129,100.58,3189.14,561.13,38.62,2.69,38.52,2.15
331,2007.0,2007.0,Oklahoma,40.0,20-24 years,20-24,17979.0,131137,137.10,3219.25,571.92,38.54,2.66,38.42,2.17
332,2007.0,2007.0,Oklahoma,40.0,25-29 years,25-29,15967.0,122857,129.96,3285.91,565.85,38.48,2.41,38.39,1.99
333,2007.0,2007.0,Oklahoma,40.0,30-34 years,30-34,8876.0,109990,80.70,3292.81,598.13,38.31,2.46,38.24,2.14
334,2007.0,2007.0,Oklahoma,40.0,35-39 years,35-39,3818.0,114398,33.37,3267.3,655.34,38.0,2.72,38.06,2.43
335,2007.0,2007.0,Oklahoma,40.0,40-44 years,40-44,741.0,120169,6.17,3214.33,657.33,37.84,2.68,37.93,2.41
336,2007.0,2007.0,Oklahoma,40.0,45-49 years,45-49,43.0,Not Available,Not Available,3273.88,674.58,38.07,2.21,38.05,2.19
337,2007.0,2007.0,Oregon,41.0,Under 15 years,15-,50.0,Not Available,Not Available,2930.34,754.98,37.44,4.14,37.62,3.99
338,2007.0,2007.0,Oregon,41.0,15 - 17 years,15-17,1235.0,75656,16.32,3255.49,569.32,38.85,2.69,38.85,2.05
339,2007.0,2007.0,Oregon,41.0,18 - 19 years,18-19,3108.0,50131,62.00,3274.1,584.52,38.85,2.82,38.75,2.35
340,2007.0,2007.0,Oregon,41.0,20-24 years,20-24,12274.0,123072,99.73,3336.09,552.43,38.93,2.43,38.82,1.99
341,2007.0,2007.0,Oregon,41.0,25-29 years,25-29,14325.0,127021,112.78,3391.66,558.06,38.88,2.24,38.82,1.92
342,2007.0,2007.0,Oregon,41.0,30-34 years,30-34,11385.0,119016,95.66,3400.25,581.75,38.78,2.26,38.79,1.97
343,2007.0,2007.0,Oregon,41.0,35-39 years,35-39,5790.0,124895,46.36,3379.54,595.21,38.57,2.22,38.66,1.96
344,2007.0,2007.0,Oregon,41.0,40-44 years,40-44,1110.0,124154,8.94,3311.86,667.67,38.21,2.51,38.34,2.42
345,2007.0,2007.0,Oregon,41.0,45-49 years,45-49,95.0,Not Available,Not Available,3103.57,675.28,37.61,2.89,37.82,2.41
346,2007.0,2007.0,Pennsylvania,42.0,Under 15 years,15-,186.0,Not Available,Not Available,3094.19,534.06,38.15,3.32,38.58,2.16
347,2007.0,2007.0,Pennsylvania,42.0,15 - 17 years,15-17,4320.0,264255,16.35,3127.97,619.74,38.47,3.12,38.47,2.69
348,2007.0,2007.0,Pennsylvania,42.0,18 - 19 years,18-19,9521.0,186776,50.98,3157.77,599.66,38.71,2.85,38.56,2.46
349,2007.0,2007.0,Pennsylvania,42.0,20-24 years,20-24,34139.0,411691,82.92,3222.0,597.12,38.73,2.7,38.57,2.31
350,2007.0,2007.0,Pennsylvania,42.0,25-29 years,25-29,42639.0,382492,111.48,3300.73,603.66,38.74,2.52,38.59,2.22
351,2007.0,2007.0,Pennsylvania,42.0,30-34 years,30-34,36734.0,349904,104.98,3333.57,610.92,38.6,2.46,38.51,2.2
352,2007.0,2007.0,Pennsylvania,42.0,35-39 years,35-39,19046.0,415263,45.86,3329.32,628.84,38.43,2.41,38.43,2.18
353,2007.0,2007.0,Pennsylvania,42.0,40-44 years,40-44,3909.0,458892,8.52,3290.52,656.2,38.22,2.57,38.3,2.31
354,2007.0,2007.0,Pennsylvania,42.0,45-49 years,45-49,198.0,Not Available,Not Available,3242.3,644.42,37.92,2.93,38.15,2.34
355,2007.0,2007.0,Pennsylvania,42.0,50 years and over,50+,21.0,Not Available,Not Available,2845.81,791.05,37.52,2.87,37.29,2.76
356,2007.0,2007.0,Rhode Island,44.0,Under 15 years,15-,14.0,Not Available,Not Available,3123.71,442.14,38.21,3.36,38.64,2.29
357,2007.0,2007.0,Rhode Island,44.0,15 - 17 years,15-17,386.0,21824,17.69,3121.25,599.49,38.61,3.2,38.52,2.62
358,2007.0,2007.0,Rhode Island,44.0,18 - 19 years,18-19,806.0,18959,42.51,3209.54,564.02,38.88,2.63,38.7,2.12
359,2007.0,2007.0,Rhode Island,44.0,20-24 years,20-24,2691.0,39582,67.99,3252.7,595.35,38.84,2.81,38.59,2.33
360,2007.0,2007.0,Rhode Island,44.0,25-29 years,25-29,3304.0,33566,98.43,3304.74,593.13,38.8,2.56,38.56,2.25
361,2007.0,2007.0,Rhode Island,44.0,30-34 years,30-34,2964.0,30295,97.84,3326.22,629.09,38.62,2.66,38.44,2.44
362,2007.0,2007.0,Rhode Island,44.0,35-39 years,35-39,1837.0,37011,49.63,3319.56,672.4,38.36,2.77,38.29,2.53
363,2007.0,2007.0,Rhode Island,44.0,40-44 years,40-44,351.0,40245,8.72,3268.87,688.81,38.15,2.9,38.25,2.55
364,2007.0,2007.0,Rhode Island,44.0,45-49 years,45-49,19.0,Not Available,Not Available,3101.84,607.75,37.79,2.33,37.68,1.78
365,2007.0,2007.0,South Carolina,45.0,Under 15 years,15-,123.0,Not Available,Not Available,3089.04,632.63,38.19,3.3,38.05,3.05
366,2007.0,2007.0,South Carolina,45.0,15 - 17 years,15-17,2543.0,94241,26.98,3051.79,604.65,38.11,3.32,38.29,2.66
367,2007.0,2007.0,South Carolina,45.0,18 - 19 years,18-19,5786.0,66241,87.35,3090.41,597.92,38.39,3.09,38.3,2.44
368,2007.0,2007.0,South Carolina,45.0,20-24 years,20-24,18337.0,153821,119.21,3162.32,594.78,38.38,2.85,38.28,2.3
369,2007.0,2007.0,South Carolina,45.0,25-29 years,25-29,17417.0,150127,116.02,3227.18,611.5,38.33,2.73,38.25,2.27
370,2007.0,2007.0,South Carolina,45.0,30-34 years,30-34,12026.0,137743,87.31,3262.94,616.01,38.25,2.61,38.21,2.24
371,2007.0,2007.0,South Carolina,45.0,35-39 years,35-39,5554.0,152556,36.41,3237.62,664.2,37.98,2.81,38.04,2.42
372,2007.0,2007.0,South Carolina,45.0,40-44 years,40-44,1039.0,160899,6.46,3215.06,683.12,37.73,2.99,37.94,2.62
373,2007.0,2007.0,South Carolina,45.0,45-49 years,45-49,47.0,Not Available,Not Available,3149.19,569.63,38.4,3.23,37.98,2.67
374,2007.0,2007.0,South Dakota,46.0,15 - 17 years,15-17,335.0,17078,19.62,3224.83,631.86,38.1,3.26,38.47,2.79
375,2007.0,2007.0,South Dakota,46.0,18 - 19 years,18-19,856.0,11790,72.60,3287.97,547.13,38.72,2.5,38.81,1.96
376,2007.0,2007.0,South Dakota,46.0,20-24 years,20-24,3310.0,28191,117.41,3292.6,539.24,38.67,2.39,38.68,1.95
377,2007.0,2007.0,South Dakota,46.0,25-29 years,25-29,4096.0,24686,165.92,3313.36,567.73,38.56,2.39,38.64,2.09
378,2007.0,2007.0,South Dakota,46.0,30-34 years,30-34,2490.0,22307,111.62,3355.17,579.44,38.48,2.16,38.61,1.91
379,2007.0,2007.0,South Dakota,46.0,35-39 years,35-39,995.0,22784,43.67,3341.49,604.01,38.26,2.54,38.46,2.17
380,2007.0,2007.0,South Dakota,46.0,40-44 years,40-44,156.0,25524,6.11,3286.83,701.76,37.95,2.48,38.23,2.33
381,2007.0,2007.0,South Dakota,46.0,45-49 years,45-49,14.0,Not Available,Not Available,3198.71,610.7,38.5,1.64,38.57,1.68
382,2007.0,2007.0,Tennessee,47.0,Under 15 years,15-,163.0,Not Available,Not Available,3080.72,598.66,37.81,3.29,38.06,2.93
383,2007.0,2007.0,Tennessee,47.0,15 - 17 years,15-17,3363.0,127416,26.39,3101.06,586.62,38.32,3.05,38.29,2.53
384,2007.0,2007.0,Tennessee,47.0,18 - 19 years,18-19,7897.0,83573,94.49,3116.64,599.18,38.41,2.85,38.28,2.41
385,2007.0,2007.0,Tennessee,47.0,20-24 years,20-24,26044.0,205412,126.79,3186.07,590.69,38.43,2.66,38.28,2.19
386,2007.0,2007.0,Tennessee,47.0,25-29 years,25-29,24498.0,213936,114.51,3252.42,596.52,38.42,2.47,38.29,2.11
387,2007.0,2007.0,Tennessee,47.0,30-34 years,30-34,16016.0,196038,81.70,3279.84,612.57,38.29,2.47,38.2,2.14
388,2007.0,2007.0,Tennessee,47.0,35-39 years,35-39,7274.0,217647,33.42,3258.13,665.01,38.06,2.62,38.0,2.4
389,2007.0,2007.0,Tennessee,47.0,40-44 years,40-44,1392.0,227648,6.11,3234.91,674.77,37.97,2.59,38.0,2.37
390,2007.0,2007.0,Tennessee,47.0,45-49 years,45-49,59.0,Not Available,Not Available,3128.24,764.26,37.61,2.65,37.76,2.39
391,2007.0,2007.0,Texas,48.0,Under 15 years,15-,887.0,Not Available,Not Available,3052.52,563.42,38.0,3.2,38.15,2.55
392,2007.0,2007.0,Texas,48.0,15 - 17 years,15-17,18988.0,536710,35.38,3123.25,556.05,38.33,2.84,38.32,2.37
393,2007.0,2007.0,Texas,48.0,18 - 19 years,18-19,35293.0,342229,103.13,3155.05,553.76,38.45,2.68,38.36,2.25
394,2007.0,2007.0,Texas,48.0,20-24 years,20-24,113169.0,854063,132.51,3203.95,559.29,38.47,2.57,38.35,2.17
395,2007.0,2007.0,Texas,48.0,25-29 years,25-29,110941.0,871577,127.29,3262.85,570.51,38.45,2.46,38.34,2.1
396,2007.0,2007.0,Texas,48.0,30-34 years,30-34,81335.0,831034,97.87,3276.45,594.52,38.3,2.47,38.22,2.17
397,2007.0,2007.0,Texas,48.0,35-39 years,35-39,39052.0,861877,45.31,3263.08,623.72,38.09,2.52,38.06,2.25
398,2007.0,2007.0,Texas,48.0,40-44 years,40-44,7519.0,847886,8.87,3210.87,658.67,37.86,2.7,37.89,2.41
399,2007.0,2007.0,Texas,48.0,45-49 years,45-49,419.0,Not Available,Not Available,3037.49,743.99,37.31,3.12,37.3,2.76
